Date,Open,High,Low,Close,Adj Close,Volume
2017-07-10,228.970001,229.479996,225.220001,226.559998,224.449539,49100
2017-07-11,225.960007,229.770004,225.960007,227.490005,225.370895,43800
2017-07-12,228.679993,232.309998,228.500000,232.309998,230.145981,32800
2017-07-13,232.210007,232.210007,225.759995,229.839996,227.698990,28900
2017-07-14,229.479996,236.000000,229.479996,235.550003,233.355804,34000
2017-07-17,235.000000,239.500000,232.520004,236.820007,234.613983,51100
2017-07-18,236.649994,238.949997,234.119995,234.149994,231.968842,41000
2017-07-19,234.149994,238.830002,234.149994,236.399994,234.197876,37600
2017-07-20,238.029999,242.729996,236.419998,241.800003,239.547577,36300
2017-07-21,243.220001,244.669998,239.850006,240.860001,238.616333,29700
2017-07-24,241.860001,241.860001,237.500000,238.330002,236.109924,33800
2017-07-25,239.479996,239.699997,237.000000,238.089996,235.872147,15300
2017-07-26,239.389999,242.190002,238.669998,241.869995,239.868774,22300
2017-07-27,242.529999,249.539993,242.529999,244.039993,242.020828,36500
2017-07-28,243.610001,245.500000,239.559998,240.539993,238.549820,21200
2017-07-31,241.570007,244.539993,239.190002,240.089996,238.103516,23700
2017-08-01,241.919998,242.330002,239.820007,240.080002,238.093597,21800
2017-08-02,240.050003,240.970001,236.369995,238.500000,236.526672,21500
2017-08-03,241.600006,241.600006,237.500000,238.399994,236.427505,17100
2017-08-04,239.919998,240.130005,237.000000,238.800003,236.824188,13300
2017-08-07,239.100006,242.970001,239.100006,242.520004,240.513412,15700
2017-08-08,242.179993,244.800003,240.300003,242.449997,240.443985,28700
2017-08-09,241.940002,241.940002,200.100006,206.839996,205.128601,147700
2017-08-10,208.009995,212.139999,208.009995,210.970001,209.224442,61900
2017-08-11,211.080002,212.720001,208.800003,208.809998,207.082321,31800
2017-08-14,210.789993,211.729996,209.009995,210.539993,208.798004,35900
2017-08-15,211.490005,212.539993,208.550003,212.199997,210.444290,28800
2017-08-16,212.199997,213.619995,212.199997,213.360001,211.594681,27900
2017-08-17,213.339996,215.770004,206.160004,208.220001,206.497208,36200
2017-08-18,206.220001,208.110001,201.539993,204.669998,202.976578,29400
2017-08-21,204.869995,207.779999,204.000000,205.179993,203.482376,25900
2017-08-22,205.639999,211.740005,204.630005,210.070007,208.331924,28200
2017-08-23,209.300003,210.899994,207.220001,208.729996,207.002975,26600
2017-08-24,208.729996,209.490005,206.059998,208.190002,206.467453,34900
2017-08-25,208.979996,210.000000,202.500000,202.639999,200.963379,29000
2017-08-28,202.149994,206.199997,202.149994,205.960007,204.255920,22800
2017-08-29,205.639999,209.990005,205.639999,209.580002,207.845963,34600
2017-08-30,209.830002,212.949997,209.830002,211.669998,209.918655,32600
2017-08-31,212.330002,217.449997,212.330002,213.589996,211.822769,40300
2017-09-01,213.809998,217.089996,208.649994,212.949997,211.188065,27800
2017-09-05,212.990005,212.990005,209.449997,210.750000,209.006256,22200
2017-09-06,210.580002,213.070007,209.720001,212.500000,210.741806,23600
2017-09-07,212.910004,212.910004,210.830002,212.470001,210.712051,23600
2017-09-08,210.270004,212.500000,210.270004,212.289993,210.533539,15500
2017-09-11,213.940002,216.679993,212.830002,215.059998,213.280609,29600
2017-09-12,216.460007,216.500000,211.949997,212.889999,211.128571,19300
2017-09-13,212.619995,214.630005,210.240005,211.179993,209.432709,21600
2017-09-14,210.990005,210.990005,207.369995,208.990005,207.260849,32800
2017-09-15,208.050003,209.949997,206.809998,208.889999,207.161682,74700
2017-09-18,208.410004,211.970001,208.410004,210.889999,209.145111,41200
2017-09-19,211.179993,214.630005,209.289993,211.389999,209.640976,33300
2017-09-20,210.770004,212.139999,208.000000,209.580002,207.845963,31400
2017-09-21,208.949997,209.809998,207.809998,208.770004,207.042664,27900
2017-09-22,209.050003,210.800003,208.419998,209.300003,207.568268,29600
2017-09-25,208.570007,211.009995,208.570007,210.619995,208.877365,39500
2017-09-26,210.179993,214.000000,208.789993,210.250000,208.510422,42300
2017-09-27,211.110001,213.539993,208.009995,213.050003,211.287262,47100
2017-09-28,213.100006,216.270004,210.869995,215.009995,213.231033,46900
2017-09-29,215.690002,218.130005,213.669998,215.750000,213.964920,31800
2017-10-02,216.919998,218.919998,215.490005,217.960007,216.156647,30300
2017-10-03,219.009995,219.800003,217.119995,219.000000,217.188019,38300
2017-10-04,219.449997,220.910004,217.770004,220.449997,218.626007,20300
2017-10-05,221.600006,223.470001,220.119995,221.529999,219.697083,49100
2017-10-06,221.130005,221.130005,217.899994,218.910004,217.098770,33700
2017-10-09,219.500000,223.399994,218.910004,220.600006,218.774796,40800
2017-10-10,221.479996,223.490005,219.960007,223.320007,221.472290,36100
2017-10-11,223.369995,227.369995,223.369995,226.369995,224.497040,40100
2017-10-12,226.369995,226.399994,224.660004,225.509995,223.644150,27600
2017-10-13,225.990005,227.899994,225.300003,225.300003,223.435867,28300
2017-10-16,224.850006,228.029999,224.850006,227.100006,225.220993,30900
2017-10-17,227.000000,227.229996,222.789993,225.899994,224.030899,38500
2017-10-18,226.000000,227.960007,222.500000,226.279999,224.407776,20300
2017-10-19,226.300003,227.300003,223.809998,225.740005,223.872253,26600
2017-10-20,227.470001,227.899994,224.169998,224.839996,222.979691,19000
2017-10-23,225.410004,226.490005,224.009995,224.220001,222.364838,32300
2017-10-24,225.309998,225.919998,221.820007,223.800003,221.948303,29600
2017-10-25,223.399994,224.589996,220.899994,223.389999,221.541718,22500
2017-10-26,222.949997,225.779999,222.649994,223.860001,222.256546,22800
2017-10-27,224.949997,225.339996,221.970001,222.570007,220.975784,28200
2017-10-30,222.160004,223.360001,220.250000,221.020004,219.436890,22700
2017-10-31,222.320007,227.690002,221.570007,225.559998,223.944366,31300
2017-11-01,226.250000,228.110001,224.059998,224.699997,223.090500,34500
2017-11-02,225.130005,225.899994,223.360001,224.419998,222.812531,19800
2017-11-03,225.199997,225.800003,222.330002,224.190002,222.584183,21500
2017-11-06,223.559998,225.250000,223.000000,224.259995,222.653687,31100
2017-11-07,224.119995,225.250000,221.360001,223.929993,222.326050,38900
